"","1895","1910","1925","1940","1955","1970","1985","2000","2015"
"Colombia",6.09212090711912,6.14372120870077,6.17724121534527,6.27234810896615,6.74065510488941,6.93348525533959,6.81798805722025,7.19444881441986,7.15709842953788
"Comoros",0,0,0,0,0,0,0,0,0
"Cape Verde",0,0,0,0,0,0,0,0,0
"Costa Rica",12.3473773002625,11.7195427314095,11.1291264140088,10.4434065784233,9.28497938142307,7.70858202377955,6.11012668454129,5.31225066772406,6.06761560578277
"Coral Sea Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba",1.81656571758899,1.7821850455952,1.72506699498916,1.67059265126456,1.65168484976355,1.62655686848606,1.56578084717918,1.53276973568051,1.61405204147693
"Curaçao",0,0,0,0,0,0,0,0,0
"Cayman Islands",0,0,0,0,0,0,0,0,0
"Northern Cyprus",0.946875005960464,0.946875005960464,0.946875005960464,0.946875005960464,0.946875005960464,0.946875005960464,0.946874991059303,0.946874976158142,0.946874871850014
"Cyprus",0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591,0.664166675673591
"Czech Republic",2.595754102347,2.45511446561024,2.06243848378301,1.4127356950075,1.42784987238182,1.52178791051458,1.38276943972536,1.22001964565675,0.858199878198326
"Germany",0.257409625940246,0.170600443084365,0.182744095388127,0.173642796275992,0.2596772397665,0.578628950222644,0.655004178377175,0.683024159138093,0.623145705947497
"Djibouti",0.269500000278155,0.269500000278155,0.269500000278155,0.269500000278155,0.269500000278155,0.269500000278155,0.269500000278155,0.269281870126724,0.268787081539631
"Dominica",0,0,0,0,0,0,0,0,0
"Denmark",3.87914569580809,3.83315332138792,3.72425549334668,2.61936083356751,0.185524469201869,0.410312022141954,0.505593853903578,0.554112502552093,0.56084716383447
"Dominican Republic",9.97951765791062,9.95309670509831,9.91258340881717,9.86650154475243,9.80757139382824,9.7051920256307,9.30196290487243,8.52732271340586,7.89221681702522
"Algeria",0.147671407847467,0.147671898991528,0.147673377125107,0.147672557812337,0.147666808067651,0.0808539100545663,0.0922880193083609,0.134074839324904,0.14235163194541
"Ecuador",4.57329747639034,4.41931627335145,4.55304997132984,4.69637323389241,4.55182717790056,4.62349005165057,4.53359648225171,4.4959378095732,4.79743236496909
"Egypt",0.0830338243189273,0.0830367482695034,0.0830411070672209,0.0830396992901793,0.0830245477691529,0.0829481379944543,0.0817305594580991,0.0750014381430135,0.0598260056557597
"Eritrea",0.120429953729564,0.120439403775063,0.120378414857568,0.120434164346168,0.0700652089534384,0.0613129817062255,0.0718142462950764,0.17650081971378,0.306119582373084
"Dhekelia Sovereign Base Area",0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,0.434999987483025,0.434999972581863,0.434999868273735
"Spain",2.66302417327214,2.66796329011118,2.6778992734548,2.68046315839525,2.66331948066033,2.6178364116074,2.58417904214191,2.56173942815189,2.46757962278203
"Estonia",2.60457775934732,2.5341491214931,2.51994436127799,2.38198124776993,1.87770241498947,1.91291407123208,2.12717252810087,2.2561483814248,2.28283172579748
"Ethiopia",1.54411251662516,1.50307202405046,1.47848097506789,1.42503770496595,1.3871500982012,1.28873821475409,1.23108963451416,0.924943223818985,0.654028040160069
"Finland",2.51912388450355,2.34047216248772,2.17603941588204,2.06199090158601,1.91168330177574,1.69574038901992,1.54216577405862,1.3576891694301,1.07493127045235
"Fiji",13.4249400638399,13.4128643671672,13.4078348250616,13.4102133342198,13.4220363071987,13.4268920535133,13.427024387178,13.3221991402762,12.9538964316958
"Falkland Islands",0.553199908733368,0.553199965953827,0.553199996948242,0.553199996948242,0.553199996948242,0.553199996948242,0.553199996948242,0.553199996948242,0.553199996948242
"France",0.928238540822875,1.17275661962803,1.427340106644,1.63251432336042,1.80322685036175,1.82549361215536,1.85918968606743,1.6639342720652,1.61031256747979
"Faroe Islands",0,0,0,0,0,0,0,0,0
"Federated States of Micronesia",0,0,0,0,0,0,0,0,0
"Gabon",5.80054313309339,6.08672783578103,6.38251115429506,6.21155880461108,5.63051804252859,5.20783245993599,5.3081444259027,5.75337260097005,6.13743886781677
"United Kingdom",0.1346097627911,0.1346097627911,0.472281471427974,1.1862142379951,1.63804334418489,1.90760174366312,2.53624867386774,2.72534143651297,2.68756527375737
"Georgia",5.82851228796907,5.63081914396776,4.97787370719016,5.04462756186483,2.1757966937317,2.79018634317383,3.59500985135955,4.19938877994014,4.2332943490436
"Guernsey",0,0,0,0,0,0,0,0,0
"Ghana",1.21014856448894,1.21898824225668,1.21920520335532,1.18460530866764,1.11773909316952,1.05855425272341,1.10985413260782,0.948821550301034,0.241423427052437
"Gibraltar",0.884999990463257,0.884999990463257,0.884999990463257,0.884999990463257,0.884999990463257,0.884990930557251,0.884964823722839,0.884938538074493,0.881444334983826
"Guinea",2.58962847151158,2.69058817132897,2.77689161869364,2.70935567803339,2.55675781939737,2.17637851825183,2.27030540624525,2.69285068745278,3.12756146331081
"Gambia",1.16732267396791,1.15926058377538,1.12685370019504,1.06425056287221,1.01663287196841,0.946249327489308,0.903563473905836,0.691484434264047,0.623322033456394
"Guinea Bissau",1.58772758462212,1.59541433507746,1.59160018238154,1.55439462444999,1.49353589523922,1.49455990845507,1.57789253917607,1.66636469960213,1.82827763394876
"Equatorial Guinea",4.45829851967948,4.58607412065778,4.681246812003,4.72907776151385,4.76925619670323,4.80931775229318,5.1792788709913,5.54435701370239,5.95562284333365
"Greece",1.33820846622143,1.28252152428715,1.19858325812795,1.08958815954147,0.978375635836103,0.885345051868246,0.812954763035982,0.758476785563548,0.766259346669967
"Grenada",0,0,0,0,0,0,0,0,0
"Greenland",0.00709050452685121,0.00709067633644896,0.00716261414857264,0.00731597597602405,0.00743815048367923,0.00753547988648062,0.00761301655926367,0.00767478554404021,0.00772760025210752
"Guatemala",3.81266727261509,3.79354983272282,3.74700327291556,3.6500293202434,3.31022889817015,3.13214190209166,2.99939656933994,2.76937098050794,2.74045812576375
"Guam",0,0,0,0,0,0,0,0,0
"Guyana",6.3720611481771,6.50956262593722,6.77123279380102,6.87687439857608,6.83085791081408,6.83289944168425,7.16229254855727,7.60634523282086,8.27186004306278
"Hong Kong S.A.R.",0,0,0,0,0,0,0,0,0
"Heard Island and McDonald Islands",0,0,0,0,0,0,0,0,0
"Honduras",10.4543275129075,10.302210316562,10.1431566660836,9.69270388391994,8.80416406241039,7.73450664905894,7.21763843517976,6.89487065164835,7.20871608129284
"Croatia",6.98030324294729,6.92208878912972,6.83104459637577,6.71674504731465,6.55754795757312,6.37599475869855,6.25954906107153,6.09041249346965,6.02616012038536
"Haiti",5.95901321702533,5.59773591988617,5.22170054415862,4.95373831358221,4.74593753284878,4.48765386227104,4.07556028829681,4.24284475213951,3.51303070452478
"Hungary",1.10804263172163,1.09887098224664,1.0837850629098,1.06001531307332,1.01008468536152,0.883639881980013,0.677719331854446,0.686650165102699,0.682635818438774
"Indonesia",4.88985949269942,4.67846538576052,4.48453740708239,3.68281926222582,3.80893117386593,4.32408418293423,4.1102029627996,4.60573385020639,5.04698059693319
"Isle of Man",0,0,0,0,0,0,0,0,0
"India",2.13693695443014,2.13718888669398,2.14329790809969,2.1219272892543,2.07229541391676,1.99042833264859,1.8771206070071,1.56754736482047,1.12483953223366
"Indian Ocean Territories",0,0,0,0,0,0,0,0,0
"British Indian Ocean Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",0.885798020741424,1.97546976985964,0.781227709876524,2.24718142925082,3.72727209812886,4.79661636074653,5.12379457700897,3.11147015964663,3.81501222301174
"Iran",0.352574939916222,0.352574940145516,0.352574940175295,0.352574940175295,0.352574940175295,0.338846767522234,0.336648642318509,0.310658945698294,0.317950083611371
"Iraq",0.354090574113803,0.354090574135749,0.354090574157694,0.354090574157694,0.354090574157694,0.354090574157694,0.354090574157694,0.354090574157694,0.346006210926311
"Iceland",4.43472342226452,4.47866225252136,4.53763492962423,4.59109438655856,4.63400649653075,4.68212177790106,4.72716910527727,4.59184735256453,4.66865541169438
"Israel",0.584296857472509,0.584296863526106,0.584296867251396,0.584296867251396,0.584296860266477,0.584289459511638,0.583973811706528,0.581659227376804,0.576437037438154
"Italy",0.470902020321753,0.616387428337694,0.691586059777248,0.680630420929843,0.675887248079692,0.741306589706276,0.952614473249007,1.20606513433438,1.39628021295806
"Jamaica",9.58777783711751,9.38800722757975,9.38076903025309,9.37105407714844,9.3769962310791,9.2728219350179,9.10953795115153,8.88474235534668,8.597412109375
"Jersey",0,0,0,0,0,0,0,0,0
"Jordan",0.232954547204303,0.232954547204303,0.232954547204303,0.232954547204303,0.232954547204303,0.232954547204303,0.232504258045193,0.232615029213555,0.231336040648096
"Japan",10.0794051325084,10.0565485172714,10.0109513086199,9.94866449469762,9.80990886332973,9.62820870907891,9.57707365878568,9.60564429421496,9.66013944884207
"Baykonur Cosmodrome",0.22392851965768,0.223928562232426,0.223928571811744,0.223928571811744,0.218130313924381,0.223203845322132,0.223837967429842,0.223917243736131,0.223926747483867
"Siachen Glacier",0.0487056113779545,0.136155903339386,0.289295136928558,0.311108618974686,0.0382718145847321,0.0382718164473772,0.0382718164473772,0.0382718164473772,0.038270328193903
"Kazakhstan",0.409195373642945,0.411480352540275,0.412463085698847,0.419281815180116,0.414054633059827,0.422761686940874,0.434114386771153,0.432281865083986,0.417788618829867
"Kenya",0.605063237235185,0.61183261351655,0.61667857468226,0.60212265908855,0.573029542283162,0.62174167232759,0.567315675650682,0.462970120543883,0.537431556985682
"Kyrgyzstan",1.05492295665217,1.06461045203795,1.0527473750642,1.06901976892232,1.09008431847839,1.11212150217302,1.12977907915824,1.14244374746307,1.11694359640195
"Cambodia",4.42399084297665,4.43092755306874,4.38149071978366,3.56520586759481,3.34881219764551,3.78877777489932,3.82370272819503,3.75542588877779,4.27672378196998
"Kiribati",0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0
"South Korea",10.2170225543361,10.0680199930745,10.0143584743623,9.94836904771866,9.62031935107323,9.39669795805408,9.54096154243715,9.62293961432672,9.63358288426553
"Kosovo",6.87412896909212,6.87081098556519,6.86404351184243,6.85221463755557,6.83249305423937,6.68317671826011,6.34348545576397,3.959346219113,4.15711262351588
"Kuwait",0.179732135363988,0.179732139621462,0.179732139621462,0.179732142282384,0.179732143878937,0.179732143878937,0.179732143878937,0.179732143878937,0.179732143878937
"Laos",3.49163755325553,3.32377182940642,3.40015064982268,3.0729783819272,2.97202472770825,2.89738039672375,3.2231477139852,3.59744529540722,3.70853054332428
"Lebanon",0.955118600059958,0.955126180368311,0.955136562094969,0.955140706370859,0.955142813570359,0.955144713906681,0.955142655793358,0.955138462431291,0.912623870898696
"Liberia",3.72231089491998,3.80136834613739,3.85550955995437,3.83486531242248,3.6395194145941,3.42136089071151,3.55329776290924,3.82963482266472,4.05551670203286
"Libya",0.0924686898317132,0.0924720951530715,0.0924759017724976,0.0924792711391758,0.0924809237769939,0.0924789651524594,0.0924694154752281,0.0924468335813679,0.0924057413296931
"Saint Lucia",0,0,0,0,0,0,0,0,0
"Liechtenstein",8.3624963760376,8.20031340916952,6.61956930160522,6.60799256960551,6.61100820700328,7.04822953542074,7.45019292831421,7.58779724438985,7.82886743545532
"Sri Lanka",2.39131439854117,2.35694724671981,2.35170092582703,2.34242105203516,2.22125854351941,2.19299148671767,2.36164473365335,2.66001444984885,2.8576763419544
"Lesotho",2.47083245995252,2.4820909973072,2.42787554277026,1.65276229057623,1.20763571527989,1.10705826723057,0.902017194939696,0.59633080823266,0.285700672022674
"Lithuania",1.53244850643865,1.5703442754758,1.71179648353295,1.79596076556644,1.37125838657359,1.76176691722203,2.1528964930481,2.34948521644085,2.35680240434367
"Luxembourg",5.51599283218384,5.21773643493652,5.18687496185303,5.34143719673157,4.93084235191345,5.63877239227295,6.16051864624023,6.92174406051636,7.50714044570923
"Latvia",2.29036421999335,2.30685656333963,2.32473612849911,2.2881663219134,2.28964471936226,2.34381624380747,2.36475443641345,2.3742144382,2.37823646783829
"Macao S.A.R",0,0,0,0,0,0,0,0,0
"Saint Martin",0,0,0,0,0,0,0,0,0
"Morocco",0.397695138127589,0.397695138127589,0.397695138127589,0.397695138127589,0.397355407914695,0.397192647360366,0.397217492044617,0.396220862153787,0.36379465806968
"Monaco",0.151760295033455,0.151760295033455,0.392752811312675,0.792817324399948,1.18575209379196,1.34261691570282,1.39279973506927,0.59664312005043,0.151760295033455
"Moldova",0.767316178363912,0.767316178363912,0.767316178363912,0.767316178363912,0.767316178363912,0.767316159080057,0.767316152944284,0.76706547859837,0.766944877365056
"Madagascar",2.15794184112974,2.24983508468847,2.3461903192442,2.3647756455111,2.13422415909549,1.92904638827104,1.89663595603584,1.89075463208362,2.00829461801609
"Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1.42554789785164,1.40031965564617,1.42959163543119,1.47472141748828,1.48644801892785,1.44076320660135,1.43191358440391,1.41609280073919,1.32861215172532
"Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2.36319571165811,2.35394039324352,2.33991922367187,2.32315871545247,2.30316813502993,2.25120281357141,2.23208889649028,2.06360938222635,2.00791435014634
"Mali",0.411329011952774,0.411345108384517,0.411356739309062,0.411342901754257,0.411117918910371,0.40991396277785,0.408090707260977,0.401733558279897,0.347929350416627
"Malta",0,0,0,0,0,0,0,0,0
"Myanmar",4.15311800116493,3.65286407682203,3.37065200812073,3.3218451927426,3.43577427146255,3.42640182331044,3.64398712990105,3.90059777068835,4.06416878753131
"Montenegro",9.31634349822998,9.30437274932861,9.28162551879883,9.24325290679932,9.18236854553223,9.04430976867676,8.74504425048828,6.79261285066605,6.91056847572327
"Mongolia",1.23746453200399,1.23793175956219,1.16453472356455,1.12532361349479,1.11213349773093,0.74371777580304,0.669759752615253,0.738587089799118,0.34590054970304
"Northern Mariana Islands",0,0,0,0,0,0,0,0,0
"Mozambique",1.11358442397512,1.12019356921051,1.121580502914,1.09679382334069,1.08811445415966,1.18453953371328,1.19771538368738,1.11251879747119,0.919595186255114
"Mauritania",0.128747928633757,0.128666748881908,0.128483177989753,0.127942126788175,0.063553824905108,0.0634024754049943,0.064794892487895,0.0632801214485586,0.0639865759783278
"Montserrat",0,0,0,0,0,0,0,0,0
"Mauritius",0,0,0,0,0,0,0,0,0
"Malawi",1.12175533731778,1.12148645321528,1.11549453506867,1.11391402880351,1.07697921514511,0.856300902465979,0.844345550139745,0.789103224376837,0.624900710086028
"Malaysia",5.98531818694847,4.58282443950343,4.3106128881144,4.79190007919489,5.26278886573259,5.89833521565726,6.36761946733608,6.74339909054512,6.73496324517006
"Namibia",0.430765492416503,0.430819494072153,0.430895259623328,0.431477433868817,0.432524884836781,0.431861161358187,0.433128635035601,0.434262226063122,0.434761100180953
"New Caledonia",2.63502355055376,3.39784821597013,4.1275879686529,4.70361232757568,5.14291063222018,5.35047002272172,2.24334655024789,3.18343806266785,2.57146355238828
"Niger",0.231247619856758,0.231363184192254,0.231460076237706,0.231258149585304,0.226071194941623,0.199761352864119,0.197709028878339,0.178330020389681,0.0855092255214445
"Norfolk Island",0,0,0,0,0,0,0,0,0
"Nigeria",1.40803496603616,1.45132754249741,1.49422541009647,1.49540239223534,1.38072496163011,1.09637011057857,1.01515501106775,0.738757335396504,0.399050673223536
"Nicaragua",5.85327266244327,5.56660975638558,5.35795085289899,4.82176385837443,4.30586818176157,4.25878481339006,4.3687923105324,4.22714447501828,3.30601412303307
"Niue",0,0,0,0,0,0,0,0,0
"Netherlands",0.132231034628757,0.132231034628757,0.397523625717535,0.732887463136153,0.795231976098828,0.822046502069993,0.826671937456379,0.832823369603652,0.831386669889673
"Norway",3.33421234160853,3.41154081504451,3.49117145244264,3.57020125642501,3.64530194128962,3.71799132040269,3.79204753685483,3.85570178503655,3.90567092108557
"Nepal",4.2715505971465,4.26903950752214,4.31052127605261,4.38421472089235,4.54154116691545,4.7036969503691,4.85219319448915,4.84954447274984,4.37699343021526
"Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",8.53483256234768,7.85735234605505,7.24806493241736,6.6716927457363,6.50291375267379,5.33977655200882,4.20142060581674,3.46475777553117,2.8771475439376
"Oman",0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599,0.161363108580599
"Pakistan",0.402101596329607,0.408843269922512,0.420524842603557,0.422049064554308,0.401298247021017,0.401298302763454,0.401293022612289,0.400857272331145,0.392275663403649
"Panama",11.9158439469337,11.4848404848576,11.0925185549259,10.5748047423363,9.697506326437,8.84994352698326,8.56500621318817,8.46827371895313,8.51889381110668
"Pitcairn Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru",7.73429261562718,7.58894721599901,7.53837439856782,7.55961256019217,7.54457659153941,7.67014094834204,7.73700628601845,7.41076518225591,7.24161493007821
"Spratly Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philippines",3.49813179773186,3.35898073649531,3.33471429582042,2.94282867708755,2.71339710111393,2.61313061267918,2.73280696828328,3.18777850410701,3.68459562660824
"Palau",0,0,0,0,0,0,0,0,0
"Papua New Guinea",8.15609252913211,8.42136055013029,8.76002727160609,8.85591730048986,8.90584595164632,9.03120528585542,8.94627140169221,8.9484977904374,9.06633203126551
"Poland",0.840564012493497,0.568324375184292,0.471210249583591,0.403619701410771,0.62052940029232,0.723906368085135,0.736531529303833,0.745312555741213,0.580890487981422
"Puerto Rico",8.84362506866455,8.29136463574001,9.01912532533918,10.1206711700984,10.8231056758336,4.67985632589885,4.36034270695278,3.56087476015091,5.24345135688782
"North Korea",6.3946633260264,6.43273289172455,6.48340481613265,6.52502950079912,6.55847390834675,6.60185770101325,6.66075047337732,6.69802049148914,6.46861662864685
"Portugal",3.8687067794151,3.88546578900344,3.90532396764171,3.91792199887386,3.89232703090525,3.83190939783239,3.71652112972169,3.46297678696055,3.11456159669526
"Paraguay",4.68633226256019,4.66418224598414,4.57610522466046,4.36462952909725,4.18676334494459,4.28917852379382,4.35931763883148,2.54497110492417,1.8169065726921
"Palestine",0.838499981164932,0.83850000500679,0.83850000500679,0.83850000500679,0.83850000500679,0.83850000500679,0.83850000500679,0.83850000500679,0.83850000500679
"French Polynesia",0,0,0,0,0,0,0,0,0
"Qatar",0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032,0.10593749769032
"Romania",2.86230413355959,2.84199771913913,2.80730832580033,2.7074386791215,2.52571001238779,2.258762298374,1.91877845203111,1.72774975097508,1.50185283888644
"Russia",1.36262672335606,1.23046554382711,1.15372504969081,1.23497039748701,1.11326209672973,1.19826369696713,1.28045806137991,1.35575509152133,1.41001022349805
"Rwanda",1.57825169832476,1.60161341582575,1.61493258706985,1.55649701818343,1.41976031564897,1.34854621656479,0.493500475921939,0.246360346674919,0.235146585010713
"Western Sahara",0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706,0.067111111473706
"Saudi Arabia",0.129188596959939,0.129188596959939,0.129188596959939,0.129188596959939,0.129188596959939,0.129188596959939,0.129188596959939,0.129188596959939,0.0468393718080537
"Scarborough Reef",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",0.311865555820164,0.311928347759747,0.311866762481433,0.311435008875252,0.30956841719858,0.306567427354266,0.298572354759474,0.291036943386472,0.238462853900696
"South Sudan",1.25294603573755,1.25433827343496,1.25525427146733,1.25405473573115,1.24550349229169,1.21869076658221,1.17855425430371,1.15492194985012,1.13081623154502
"Senegal",0.851017958860771,0.846091238891377,0.839273972137302,0.831130616220773,0.807133595966825,0.777193328796648,0.774314790613511,0.780592769735,0.75350538761008
"Serranilla Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singapore",3.1508412361145,3.31774950027466,3.41460466384888,3.55538725852966,3.68045210838318,4.33594846725464,5.65893936157227,4.75417423248291,3.30614161491394
"South Georgia and South Sandwich Islands",0,0,0,0,0,0,0,0,0
"Saint Helena",0,0,0,0,0,0,0,0,0
"Solomon Islands",4.22347534856489,4.4878277624807,4.73718622422987,4.64196470475966,4.32901781605136,3.73786846283943,2.74815540159902,2.64678498237364,2.66647036613957
"Sierra Leone",3.36415265873075,2.97173993786176,2.80683234830697,2.63661672174931,2.48777184014519,2.67753132929405,3.13593133538961,3.60726540038983,2.65750937753667
"El Salvador",2.48291948334924,2.30260291181762,1.92339727179757,1.84009811795991,1.5433095549715,1.31149596695242,0.492906930631605,0.480400640902848,0.465723399972093
"San Marino",0.398629695177078,0.574832499027252,0.874240279197693,0.981770873069763,0.994581997394562,0.994008660316467,0.933364629745483,0.97431492805481,0.983951508998871
"Somaliland",0.256592920363213,0.256592920363213,0.256592920363213,0.256592920363213,0.256592920363213,0.256592920363213,0.256592919506067,0.256530215980205,0.250214352503221
"Somalia",0.402179902120579,0.402179901734164,0.402179897580193,0.402179813244934,0.402177150743127,0.40193236190554,0.401358727311392,0.400808002552202,0.387699287179465
"Saint Pierre and Miquelon",0,0,0,0,0,0,0,0,0
