"","1895","1910","1925","1940","1955","1970","1985","2000","2015"
"Eritrea",0.00462788789387723,0.00534739443069228,0.00657844737756345,0.00923086773508222,0.0194294509779285,0.0252395043241116,0.0247422969982144,0.0217448527165052,0.0273104260902019
"Dhekelia Sovereign Base Area",0,0,0,0,0,0,0,0,0
"Spain",0.012243587157327,0.0130628047570872,0.0142020809249663,0.0155252743856928,0.0156124801618233,0.0154587448339249,0.0153383008929305,0.0139214282396628,0.0120277443326703
"Estonia",0.000225380063576657,0.000271318399817184,0.000268564856794131,0.000325181778472532,0.000246375253742112,0.000227769495333113,0.000221791554525095,0.000199361986688018,0.000161276477358894
"Ethiopia",0.0135809332760932,0.0157505177011592,0.0179130947481753,0.0201000427480423,0.023743330700064,0.0305118900465863,0.0299864773856557,0.0264782551390823,0.043896106673473
"Finland",7.07038443850171e-06,7.74136878757106e-06,7.61985022990796e-06,8.09355098288404e-06,7.69388931731076e-06,7.55264170751396e-06,6.87008285272788e-06,6.09735036884441e-06,3.84267276337567e-06
"Fiji",5.67266619614635e-05,7.46462977738409e-05,0.000107248041969857,0.000169855269209983,0.000277202230855827,0.000333289256039799,0.000453578282087533,0.000581227552434679,0.000586201006258523
"Falkland Islands",0,0,0,0,0,0,0,0,0
"France",0.0799060961314443,0.0762965016490642,0.0683321995918329,0.0656971557334513,0.0646625685345321,0.0587816872553494,0.0577891339692857,0.0594562012433812,0.0584230316205086
"Faroe Islands",0,0,0,0,0,0,0,0,0
"Federated States of Micronesia",0,0,0,0,0,0,0,0,0
"Gabon",0.000271869205060798,0.000292763694349769,0.000320315621222908,0.000368077810801516,0.000473383305316319,0.000826216650263557,0.00134362867516556,0.00144507950834948,0.0014850723883995
"United Kingdom",0.00555176141728939,0.00604104082291793,0.00609805904280437,0.00602743143071488,0.0060386702627376,0.00588802505200226,0.00559698328691465,0.00487948573914731,0.00510846748945408
"Georgia",0.0712653312311498,0.0740916482870189,0.074756716903917,0.0801122498017138,0.0571452738681487,0.0441127539634316,0.0435253557980513,0.0394736621352659,0.0185114290884578
"Guernsey",0,0,0,0,0,0,0,0,0
"Ghana",0.0143079171301587,0.0151047691458548,0.0164430492450294,0.0188856902004714,0.0271536242636304,0.0321794338115508,0.0373583599404424,0.057017902259132,0.0727815894782281
"Gibraltar",0.00223207962699234,0.00236727367155254,0.00233497656881809,0.00264114863239229,0.00285491603426635,0.00273383990861475,0.00261765415780246,0.00231868028640747,0.00195557507686317
"Guinea",0.00296375750644497,0.00313840400298882,0.0034064500593005,0.003935590047024,0.00541792275253769,0.0199083134437899,0.0199324093905558,0.0165789811773821,0.021987661705442
"Gambia",0.0136911787807808,0.0204226429507669,0.0266585656375225,0.0384286560251244,0.0574288223870099,0.0689693850332073,0.0811041799773063,0.113085255026817,0.178662400160517
"Guinea Bissau",0.00558667406916026,0.0064720741852811,0.00744895143990024,0.00980376835584387,0.016486246596535,0.0188691944653824,0.0218583469765938,0.0309795182256494,0.0317196851670319
"Equatorial Guinea",0.000406133312000228,0.000456876163038292,0.000506362024628158,0.000569436136200758,0.0007028809158198,0.000829135405365378,0.000922839087434113,0.000941973009113488,0.000867777803380575
"Greece",0.0104442912367835,0.0118148343800654,0.0133682119224811,0.0161928260013573,0.0177572762782175,0.0197769771736109,0.0200430306249546,0.0196136542186649,0.018615221531356
"Grenada",0.00631989678367972,0.00661357911303639,0.0066174129024148,0.00659992545843124,0.00702798087149858,0.00768631231039762,0.00557757215574384,0.00448303809389472,0.0036173730622977
"Greenland",0,0,0,0,0,0,0,0,0
"Guatemala",0.0189944980253327,0.0206139080816035,0.0225819876432692,0.0267630348038712,0.0393762755598352,0.0445403856289818,0.0496919457887485,0.0539419114799716,0.0691461375120354
"Guam",0,0,0,0,0,0,0,0,0
"Guyana",8.49423615121465e-05,9.76526050195774e-05,0.000110667027681748,0.000123101386058225,0.000153695680198394,0.000193144416470657,0.000266440771144084,0.000261347015934993,0.00025055809125405
"Hong Kong S.A.R.",0,0,0,0,0,0,0,0,0
"Heard Island and McDonald Islands",0,0,0,0,0,0,0,0,0
"Honduras",0.0162572110175323,0.0180367427744017,0.0238456897516778,0.035097546949213,0.0540833140329041,0.0659427838320899,0.0766966331152159,0.0634384730572301,0.0654479893559646
"Croatia",0.0515237560809943,0.0568921435613059,0.0647435781480383,0.0729456475406921,0.0776294271746488,0.0749620651979976,0.0713034914117035,0.0608483107706297,0.0649695220760531
"Haiti",0.0707957882744571,0.0828500467145609,0.0981611107579536,0.111188204234673,0.129832039897641,0.143868504402538,0.132426172908809,0.143537791756292,0.155692180825604
"Hungary",0.105367092066444,0.118699510560625,0.126801600896711,0.140645006496925,0.152392302126497,0.156457388784144,0.148687149906023,0.135849367414432,0.123954094136769
"Indonesia",0.00446723445864076,0.00544338115909862,0.00641192883988754,0.00737303184968013,0.0083185614568007,0.00869772512787029,0.00949984878443364,0.0114321048572681,0.0160817473801827
"Isle of Man",5.22215998444153e-07,4.73274084811237e-07,4.37476700199113e-07,3.39956727657409e-07,2.84040353903947e-07,2.18538232843457e-07,1.85244523720485e-07,1.10747222947793e-07,7.24698931975354e-08
"India",0.0626025804338517,0.0640230299801745,0.0669513304377165,0.07401908704734,0.0811168247617599,0.0859138923190699,0.0881225381119637,0.0897342498378939,0.0904845997882953
"Indian Ocean Territories",0,0,0,0,0,0,0,0,0
"British Indian Ocean Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",4.3832409082333e-05,4.46099875262007e-05,5.2748660940828e-05,5.65139688095204e-05,6.72924825512628e-05,6.4724833292358e-05,5.46358539911641e-05,5.32269723653617e-05,5.77355222540555e-05
"Iran",0.00074725637283144,0.00083936038676462,0.000931509814529608,0.00102426244352368,0.00121443910587041,0.00143261840940976,0.00135750546019413,0.00148771285879645,0.00181981048421216
"Iraq",0.00877574138337449,0.0105020793966436,0.0118072940675818,0.0164962286734752,0.0243843976101394,0.0298678830677182,0.0330408252213914,0.031985484249463,0.0163004248633607
"Iceland",0,0,0,0,0,0,0,0,0
"Israel",0.000931848494033166,0.000929020385264107,0.00119389565985262,0.00161840095764833,0.00250594321790273,0.0033119301672718,0.00339946326101379,0.00342565430141004,0.00315593026680058
"Italy",0.0490764938385878,0.0512410665559804,0.0555327488980164,0.0579002050452657,0.0594609158312197,0.0583227053101146,0.0480363883194021,0.0445300879698392,0.036323809356986
"Jamaica",0.000426224895515285,0.000130074537264591,0.000431489370627484,0.000858618953255548,0.00148468341940315,0.00164986879341692,0.00152255370897668,0.00163417447523292,0.00146143526714392
"Jersey",3.68293427754907e-07,4.00796011490456e-07,4.09167149939549e-07,4.09945094759223e-07,4.15652159801994e-07,4.1097474934304e-07,3.9617217595378e-07,3.49855326930992e-07,3.68594562871749e-07
"Jordan",9.21313383063954e-05,0.000109050202589457,0.000132433827924488,0.000174497848989244,0.000274298274771533,0.000383731039774826,0.000384506319915626,0.000370457058555301,0.000395580828200981
"Japan",0.00245442746820678,0.00285223677988805,0.00331239933367691,0.00392193623196248,0.00456172348026183,0.00467937396146473,0.00433975483253219,0.00394902463005476,0.00366310090785536
"Baykonur Cosmodrome",3.13038740711999e-05,3.68352250461663e-05,4.18334310065204e-05,4.43165411557648e-05,2.84091496012782e-05,1.27006102467767e-05,1.0422977931645e-05,9.79255116874097e-06,7.33867897482114e-06
"Siachen Glacier",0,0,0,0,0,0,0,0,0
"Kazakhstan",0.000565168068396579,0.000771108931578954,0.00103434960426182,0.00142094528324956,0.00192725079869199,0.00212665412932626,0.00209696215512228,0.00190537722810755,0.00202927279403569
"Kenya",0.0101771168929203,0.0110312007979439,0.0124034894270988,0.0150159913981725,0.0237493214178213,0.0284254686099137,0.0344038275249536,0.0389919498437996,0.0455774672800263
"Kyrgyzstan",0.00290887648183168,0.0031540096054998,0.00342153183210126,0.00371560858587525,0.00434492273113072,0.00481879347811974,0.0047603228988485,0.00432691775827318,0.00409425649195409
"Cambodia",0.000943243387542092,0.00108967556543253,0.00137608630652859,0.00208496097498868,0.00326835131591812,0.00397505437553972,0.00392293680562621,0.00532787981213452,0.00603624535056675
"Kiribati",0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0
"South Korea",0.00175619468985045,0.00165844805676663,0.00186235487017843,0.0019477798122147,0.00183804583166714,0.00176016136762384,0.00167450526614923,0.00150350802685998,0.00129980213979809
"Kosovo",0.0582004469500757,0.068960000344209,0.0790727715449114,0.0881272679881046,0.0974400255731062,0.0987825621850789,0.0930011444480011,0.0780201734925963,0.078478461106945
"Kuwait",0.000101528232010293,9.0907016609013e-05,7.91342404227695e-05,6.60468943546995e-05,3.30842203702058e-05,4.5452576365238e-06,6.36547218651625e-06,1.89660309099117e-05,2.91872368004748e-05
"Laos",0.000432702043565059,0.000504412296470272,0.000618928810733967,0.000782932682600455,0.00107448321582364,0.00137793976627511,0.00169724285190362,0.00198351784253685,0.00345193170729372
"Lebanon",0.00170930410625742,0.00169778144439025,0.00189363827367368,0.00233586614622789,0.00252243774422609,0.00280454805504312,0.0026960445478942,0.00246999882887501,0.0027513129170984
"Liberia",0.00045826458404008,0.000489489278196185,0.000537982209105012,0.000625817391107463,0.000897992997542749,0.00130454375847612,0.00138576773578015,0.00136925044464606,0.00179392013393637
"Libya",4.08347311188054e-05,4.58039281354885e-05,4.5944176542937e-05,5.73222990144686e-05,7.55608243228867e-05,9.05424947707633e-05,9.48166865802341e-05,9.67543013969264e-05,9.26665069651775e-05
"Saint Lucia",3.16152181767393e-06,3.28787004946207e-06,3.26854849390656e-06,3.23769022543274e-06,5.35721585038118e-05,6.31877826890559e-05,6.95860759151401e-05,5.75882871999056e-05,3.99916886635765e-05
"Liechtenstein",0.0778512793282668,0.0823192273577054,0.0670200635989507,0.0469248170653979,0.0304539284358422,0.0231279991567135,0.0233015070358912,0.0235011652112007,0.0213988708953063
"Sri Lanka",0.00165164202258251,0.00200346956536283,0.00223677930976812,0.00241787097303827,0.0032539626583457,0.0041960968863671,0.00427023858920781,0.00432319587356794,0.00526368656702449
"Lesotho",0.021421069943956,0.0270043657557993,0.0375522427995115,0.0644573483757837,0.0761450965807814,0.0857667560921982,0.0721770949970485,0.0789056084999491,0.0592363689160582
"Lithuania",0.00139996494549991,0.00159948285625534,0.00168715089824542,0.00196501313779142,0.00196038719933802,0.00197675037486772,0.00194585173123376,0.00176367019675591,0.00147632394326685
"Luxembourg",0.0692596882581711,0.0710049286484718,0.0675433427095413,0.0635287053883076,0.0533172428607941,0.0484459102153778,0.0378327079117298,0.0446526691317558,0.0454485587775707
"Latvia",0.000239965592530401,0.000262767581637794,0.000259963998396415,0.000252072360793439,0.000215198219229933,0.000198531938076485,0.000192893672113617,0.000172358654963318,0.000190103568311315
"Macao S.A.R",0.0023326447699219,0.00168121117167175,0.00159964244812727,0.000917077180929482,0.00048404629342258,0,0.000835559563711286,0.000982621219009161,0.000922872743103653
"Saint Martin",0.00130672939121723,0.0012153402203694,0.00117889733519405,0.00147354463115335,0.00223925337195396,0.0026926682330668,0.00270170369185507,0.00260171061381698,0.00251848576590419
"Morocco",0.00274817594874591,0.00304622775648206,0.00333677107261306,0.00362111096258287,0.00426611869072554,0.00525872403003421,0.00603089944781477,0.00672252313864596,0.00660878890310642
"Monaco",0.000157015982040321,0.000191798480955185,0.000221333239096566,0.000260284979958669,0.000276954049695632,0.000282821149085066,0.000287109929558937,0.000303442086078576,0.000303996095681214
"Moldova",0.136018453604158,0.148098712129628,0.157551323994994,0.166539111338994,0.186979355180965,0.20228131970062,0.199351031990612,0.18133686745868,0.175232106491047
"Madagascar",0.000515292818537683,0.000548306361115252,0.000611649537448704,0.000748840493828992,0.00123829148530384,0.00149907243181341,0.00197585201488961,0.00210833634923057,0.00268928818865228
"Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",0.0238361247066594,0.0299763590234307,0.0307503333006175,0.036028659605793,0.0514518103803156,0.0597318753069901,0.065397091752437,0.0705378772735047,0.0624087133016289
"Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",0.0157495170465804,0.0184740209563946,0.0208240620836261,0.0233798794714468,0.0266087567877202,0.0279229124786244,0.0266329991586861,0.0227827630560136,0.0167627182922193
"Mali",0.0035408929557116,0.00381994230386813,0.00426512747680787,0.00511585644094153,0.00756493073996597,0.00876759090666682,0.0104019926704134,0.0219609477969123,0.0375986475014846
"Malta",0,0,0,0,0,0,0,0,0
"Myanmar",0.00314109604106241,0.00425686268062357,0.00531826410731734,0.00555791913773399,0.00558063916079811,0.00648815576962485,0.00632847359387736,0.00663413694361807,0.00791396722858578
"Montenegro",0.0314578770659864,0.0380400242097676,0.0445681816525757,0.0512295504845679,0.0585451818816364,0.0614613538607955,0.0600698310881853,0.0525160909071565,0.054602283667773
"Mongolia",6.19898717608653e-06,8.4679393194829e-06,7.61998999383343e-06,7.31876530496248e-06,1.14764101155554e-05,1.90034975191327e-05,2.44759642594147e-05,2.2872645134388e-05,2.20292038527666e-05
"Northern Mariana Islands",0,0,0,0,0,0,0,0,0
"Mozambique",0.00665762830841298,0.00728398591583889,0.00883593976097224,0.011632632769624,0.0130049530757129,0.0161405980080646,0.0180918477578376,0.0221204143018747,0.0350905015797658
"Mauritania",0.000813669424810322,0.000868045445694502,0.000930369515052737,0.00105463951871962,0.00144209611819183,0.00174921855913229,0.00180952987046203,0.00299905230791096,0.00263651122333156
"Montserrat",0.0013324196333997,0.001400216948241,0.00140739604830742,0.00141018515569158,0.00135251894243993,0.000694648450007662,0.000442044125520624,0.000631474860711023,0.000631471717497334
"Mauritius",0.000612101672838132,0.000604878218534092,0.000592839089222252,0.000580799959910413,0.00056876086940368,0.000527967233210802,0.000471974567820628,0.00042317536038657,0.000383915922914942
"Malawi",0.0120319293171754,0.0137170095854162,0.016660838866131,0.0229813590638999,0.0458521692185119,0.0678506557389422,0.0795950574546744,0.102373512455573,0.14395604247214
"Malaysia",0.000121522269260104,0.000162254514955317,0.000249663062137719,0.00029139102128483,0.000433475137667042,0.000553870553944815,0.00071524063163667,0.000951946784669438,0.000921651649772431
"Namibia",0.00363325805629624,0.00392249637745328,0.00425240085841441,0.00463471607846705,0.00548541325751939,0.00632033838656277,0.00642936544826401,0.00773805034982745,0.00803241324986182
"New Caledonia",0.000478394559360683,0.00046649344914264,0.000437046937597875,0.000389966034059755,0.00030366626734496,0.000310293092215142,0.000365063233175559,0.000256002197674728,0.000194151486313606
"Niger",0.00904020705653295,0.00955994090841124,0.0103764054098178,0.0167913786561149,0.0441733346484099,0.0609457081884525,0.0573894453894454,0.0740910713619608,0.0897936534850498
"Norfolk Island",0,0,0,0,0,0,0,0,0
"Nigeria",0.0792266318061096,0.0841180813358924,0.0914339473932301,0.104264228769855,0.141848784031008,0.167032208939064,0.175397195582154,0.185782406652736,0.250371192945517
"Nicaragua",0.0105721427783839,0.0128390121311146,0.0163513690215255,0.0219023284385484,0.0333077543366337,0.0405322020886695,0.0455232170788804,0.0697506300772254,0.0516570093290391
"Niue",0,0,0,0,0,0,0,0,0
"Netherlands",0.062991499885699,0.0679140652910891,0.0700299832123247,0.0716169926870082,0.0783747012294941,0.0672510324849017,0.0649631411090793,0.0710923761536077,0.0711467242787957
"Norway",5.91717144352774e-07,6.64145130624293e-07,6.83208988886666e-07,6.61408737198442e-07,6.38968885087562e-07,6.06305344090712e-07,6.36162768057231e-07,6.89043867049201e-07,6.50879840325082e-07
"Nepal",0.0177589390499972,0.0205668459802075,0.0241983456141857,0.025974102394363,0.0277182604794033,0.0307796043109658,0.0363081266145707,0.0384811372005653,0.0348525581453476
"Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",0.000975763398443228,0.00168586061030306,0.00258529721136106,0.00364866200719982,0.00512247053927596,0.00597030735106888,0.00532180062250857,0.00332302086049079,0.00134971850117193
"Oman",4.79012381965372e-05,4.74711027324202e-05,4.28835593506498e-05,3.64615425864561e-05,2.20297427416709e-05,1.37130551190715e-05,2.09563326174522e-05,2.59873774612329e-05,2.57658680587263e-05
"Pakistan",0.0082571158637423,0.00928041189405489,0.0106047791534171,0.0120676411751386,0.0170233412072304,0.0196050891465251,0.0211858139161626,0.0226036055240544,0.0234985948907573
"Panama",0.00337227959705615,0.00455542243325965,0.00589579651045369,0.00827856440490194,0.0125007602638107,0.014016044800228,0.0153371615006472,0.0178659646715096,0.0195086643611205
"Pitcairn Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru",0.00261338856632108,0.00293611955385532,0.00306637931971853,0.00315243011036049,0.00304645687724121,0.004309859895737,0.00590893860651534,0.00677608966194043,0.0100453003956732
"Spratly Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philippines",0.0137475476395303,0.0172885842977648,0.0221876619368722,0.0266280571228238,0.0319827010706645,0.0392690894344285,0.0518126973877803,0.0519230138155791,0.0600943479630825
"Palau",0,0,0,0,0,0,0,0,0
"Papua New Guinea",0.000234425741695077,0.000220904063759716,0.000221268826407773,0.000216009312356761,0.000200229254284391,0.000248218962463497,0.000326811307934673,0.000394191791958996,0.000475404793602097
