"","1895","1910","1925","1940","1955","1970","1985","2000","2015"
"Cayman Islands",0,0,0,0,0,0,0,0,0
"Northern Cyprus",0.0397841287776828,0.0465200045146048,0.0555315939709544,0.0648148497566581,0.0894999308511615,0.109042920172215,0.0790202626958489,0.0683633089065552,0.0593248633667827
"Cyprus",0.0218371262340548,0.0256341818490505,0.0303118482212691,0.0346346814136875,0.0468195111510189,0.0565617050192991,0.0414132169955539,0.0358244005522768,0.0309510796764193
"Czech Republic",0.0401510698320403,0.0435234108527493,0.0448718894121777,0.0413697129871791,0.037764898210669,0.0378552023944249,0.0363870667112742,0.0347613229484529,0.0334268542463375
"Germany",0.0123837578420733,0.0131679023091206,0.0131552254742217,0.0131435328273974,0.0112919470830632,0.0101690363449407,0.0102096648360891,0.00987092971121152,0.00978486892934186
"Djibouti",5.99543979940514e-05,5.83023133889912e-05,5.68789686719988e-05,5.64125593556154e-05,4.94318726647348e-05,1.74307755860675e-05,1.811062689992e-05,1.87738745459984e-05,3.65915981468489e-05
"Dominica",0.000839264423120767,0.00111908686812967,0.00116636033635587,0.00150658166967332,0.00139281514566392,0.00160854798741639,0.00157193013001233,0.00183597696013749,0.00279641151428223
"Denmark",0.046803907260913,0.0557130652881089,0.0697175773266861,0.082263044217859,0.0777739692390203,0.0662891376426721,0.0646650392012274,0.0572777531800811,0.0611207129643051
"Dominican Republic",0.00253040880331736,0.0036733425784537,0.00561608476067293,0.00776336442765657,0.0122880628663728,0.0165732100962296,0.0205396473963535,0.0195491613046597,0.0195913148232766
"Algeria",0.000652349147569921,0.000722259752259051,0.000791347266265802,0.000859787945792934,0.000993073464437112,0.00108092235220195,0.00119779232470702,0.00129028260586571,0.00134307794987859
"Ecuador",0.00196170418118741,0.00237270505100595,0.00274629275396626,0.00418737811555241,0.00560049619512337,0.00666506496462775,0.00698051705498352,0.0079021494957425,0.00682273819698329
"Egypt",0.00244258235573644,0.00296401815523109,0.00340767949824177,0.00396035102563028,0.00516614782957361,0.00644442122136806,0.0057828392669608,0.00737938229933392,0.00823845916223081
"Eritrea",0.00127372273879309,0.00146913244254663,0.00180224168917875,0.00251791896837385,0.0052862571645341,0.00685730061613525,0.00672304956185946,0.00590908564797238,0.0074096893547042
"Dhekelia Sovereign Base Area",0.0413702666992322,0.0477900424739346,0.0561544918455184,0.0647533412557095,0.0880107621196657,0.106531586032361,0.0772527433000505,0.0665807137265801,0.05751639069058
"Spain",0.0177477652684623,0.0191203426845261,0.0211418867350598,0.023237349646236,0.0233878195631719,0.0231592927862439,0.0229636518955917,0.0209094136315925,0.0181615588464033
"Estonia",0.00106741447895534,0.00109103423137721,0.00111697700823551,0.00114235258731859,0.00115395904923129,0.00115152476197165,0.00113723291800381,0.00103354317269171,0.000783227825759728
"Ethiopia",0.00520102772131225,0.00596982180030222,0.00673020854418488,0.00749336075681863,0.0087761328474058,0.0111920737740892,0.0109490228880664,0.00962339057668253,0.0159054797645009
"Finland",0.000167998683626817,0.000193118502483961,0.000206451316071528,0.000204700229964588,0.00021425439531998,0.00021267977916707,0.000192169074936363,0.000181218869153294,0.00018473506030629
"Fiji",0.000137956525328437,0.000181536222109051,0.000260822102219248,0.000413079879442407,0.000674142555150562,0.00081054350894625,0.00110308065865995,0.00141351758351707,0.00142561275398683
"Falkland Islands",0,0,0,0,0,0,0,0,0
"France",0.0252459673591847,0.0240531459551778,0.0215138796836396,0.0206962931445129,0.0204065483686541,0.0185854012868795,0.0182667504062468,0.0187901418680751,0.0184596968610524
"Faroe Islands",0,0,0,0,0,0,0,0,0
"Federated States of Micronesia",0,0,0,0,0,0,0,0,0
"Gabon",0.000302245374607837,0.000326413091063872,0.000358164805517698,0.00041353624722684,0.000536447506059786,0.000940059042121861,0.00153220830336993,0.00165337830690767,0.0017068905248052
"United Kingdom",0.0129720033436828,0.014126639129984,0.014266506066528,0.0141056311455182,0.0141355721343018,0.0137868257105623,0.0131095471499199,0.0114321170008448,0.0119713354939783
"Georgia",0.00388320793699993,0.0040366700776255,0.0040776327381734,0.00437245681738749,0.00314306622846246,0.00244588346369503,0.00241821531052195,0.00220822524031288,0.00103781563373027
"Guernsey",0,0,0,0,0,0,0,0,0
"Ghana",0.00462393610618918,0.00488646610363459,0.00532151944139466,0.00611790072702335,0.00879835915403977,0.0104537209156368,0.0121382209469772,0.0185422871868398,0.0236884454958438
"Gibraltar",0.00585912493988872,0.00621400447562337,0.00612922525033355,0.00693291565403342,0.00749404728412628,0.00717622693628073,0.00687124347314239,0.00608644867315888,0.0051333112642169
"Guinea",0.00267847524640132,0.00284210775885811,0.00308799003700805,0.00355085769945197,0.00489484259030292,0.0176419663249537,0.0176985346143768,0.0147384431987012,0.0195394416193363
"Gambia",0.0102042283397168,0.015429335945685,0.020452264397006,0.0297706345362323,0.0445532720935132,0.0536105844325253,0.0639555530090417,0.0901228567319257,0.143744185566902
"Guinea Bissau",0.00224630278096869,0.00265014578575759,0.00301820960004315,0.00398601544560248,0.00660979201004269,0.00765055664837266,0.00867505720056353,0.011828286359851,0.0120911711282188
"Equatorial Guinea",2.64744690087225e-05,2.91798180634422e-05,3.17723931012941e-05,3.50439122744969e-05,4.19916518564735e-05,4.90058279995407e-05,5.37509173487446e-05,5.4651010681742e-05,4.83486984324242e-05
"Greece",0.00743817628606998,0.00842063188107087,0.00950755838318709,0.0114739778111153,0.0125945181079754,0.01405556183922,0.014271075493517,0.0139641962841614,0.0132463221420158
"Grenada",0.00935554411262274,0.00979029200971127,0.00979596748948097,0.00977008044719696,0.0104037439450622,0.0113782929256558,0.00825665798038244,0.00663638394325972,0.00535491248592734
"Greenland",0,0,0,0,0,0,0,0,0
"Guatemala",0.00496942696582191,0.00540729141961975,0.00599062566451506,0.00722560810058491,0.0108463855634196,0.0123689637164551,0.0139346805078672,0.0152543583561509,0.019739349894746
"Guam",0,0,0,0,0,0,0,0,0
"Guyana",0.000126393409679955,0.000141931968937543,0.00015667745895847,0.000172312963513741,0.000209782619345986,0.000256382356568781,0.000347051085709087,0.00033489253341,0.000314881586238072
"Hong Kong S.A.R.",0,0,0,0,0,0,0,0,0
"Heard Island and McDonald Islands",0,0,0,0,0,0,0,0,0
"Honduras",0.00286275576805798,0.00319235012802718,0.00420634034133785,0.00621250603584745,0.00968294361444252,0.0119407895575702,0.0139110313605691,0.01151313204589,0.0118910125433307
"Croatia",0.016304685700305,0.017999550205027,0.0204795655337822,0.0230805826558759,0.0245961871657077,0.0237742405880957,0.0226134684663582,0.0192993874130409,0.0206287559466572
"Haiti",0.0243187826902916,0.0284635306646427,0.0337320706393156,0.0382208761552142,0.0446480841686328,0.0494891121052206,0.0455682677630749,0.0493907321037518,0.0535726551897824
"Hungary",0.037511104458562,0.0422167737693103,0.0450637752550061,0.0499421647241847,0.0540761863177812,0.0554953747196123,0.0527119880055331,0.048141242835713,0.0438993329616179
"Indonesia",0.00319388285458908,0.00411670767000805,0.00504625623049217,0.00597726718068354,0.00691168837421552,0.00729727141830321,0.00798831778413873,0.00965505020089267,0.0136190445357953
"Isle of Man",0.000547203322639689,0.000495919593959115,0.000458409369457513,0.00035622320137918,0.000297631297144108,0.000228994991630316,0.000194108222785871,0.000116046332550468,7.59374761400977e-05
"India",0.0777984018824281,0.079537027847004,0.0831518363075653,0.0919146779353174,0.100687454818293,0.1066120462317,0.109316143425504,0.111280472689237,0.112197800047566
"Indian Ocean Territories",0,0,0,0,0,0,0,0,0
"British Indian Ocean Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",0.000565346429907918,0.000539654931737853,0.000672674004670478,0.000727464993090237,0.000898314981994288,0.00084045446635935,0.000659236242869598,0.000653810403172109,0.000703985055863725
"Iran",0.00669975516262277,0.00756505252705422,0.00842957319799493,0.00930337810311375,0.0110751963253488,0.0131199852364098,0.0125074114866514,0.0137715652135602,0.016928519244007
"Iraq",0.00358257793353871,0.00429685704330119,0.00484630305299527,0.00677436232817395,0.00997912003632049,0.0122156630643372,0.0134928016656275,0.013086906878735,0.00681308260504791
"Iceland",0,0,0,0,0,0,0,0,0
"Israel",0.00245259313160553,0.00244691821172146,0.00312624065753255,0.00426537390736435,0.00658256354884812,0.00865096806452281,0.00887205088422099,0.00893701342440845,0.00829753250812426
"Italy",0.0616732471923157,0.0643712221672245,0.0698999158446872,0.0730463011421557,0.0752590312191473,0.0737463230469872,0.0605394156316947,0.0561249940469376,0.0457706497333535
"Jamaica",0.0017561913691073,0.000539194226560843,0.00178109477468145,0.00354688517788115,0.00613863593316637,0.00682513822782009,0.00630114806020477,0.00676750051885998,0.00605668440791002
"Jersey",0.000385915787774138,0.000419973548559938,0.000428745253884699,0.000429560408520047,0.00043554056173889,0.000430639338446781,0.000415128481108695,0.000366595453670016,0.000386231320590014
"Jordan",0.00053627538300328,0.000683880782318456,0.000860275305289154,0.00112150274081326,0.001788874179883,0.00255603358351246,0.00249300913475983,0.00230432869139467,0.00249409249750232
"Japan",0.00348832020264753,0.00403237894471318,0.00466871532099678,0.00550607092816637,0.0063799355463031,0.00652273125532271,0.00603181036974201,0.00547577042257129,0.00506837490526768
"Baykonur Cosmodrome",2.6874027461032e-05,3.16226312082022e-05,3.59135352872381e-05,3.80452573490933e-05,2.43889389824721e-05,1.09033331448545e-05,8.94801055047676e-06,8.40679617194042e-06,6.30017437193535e-06
"Siachen Glacier",0,0,0,0,0,0,0,0,0
"Kazakhstan",4.0834014337279e-05,5.31077508511447e-05,6.42333988572828e-05,8.38987164476703e-05,0.000101586067649732,0.000106970244655596,0.000104206365318084,9.43601152834581e-05,9.68131396230881e-05
"Kenya",0.00675037598859396,0.0073171586075283,0.00822865541303793,0.00996301996920527,0.0157603506445717,0.0188629070195446,0.0228294790974432,0.0258751159439005,0.0302325000341588
"Kyrgyzstan",0.000458874501138545,0.000498436625418592,0.000541708406479397,0.000589174250717927,0.000689761064875732,0.000765851812299871,0.000758024817875223,0.000690411729776343,0.000653836012848901
"Cambodia",0.00120916739784266,0.00139360397869837,0.00174807956127735,0.00262147303058346,0.00402969350214973,0.00482615452674201,0.00466258854402979,0.00634224661432029,0.0071678541156512
"Kiribati",0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0.00431602781948944,0.00439666153397411,0.00379302880416314,0.00334419667099913,0.00472745834849775,0.00446264081013699,0.00389697328985979,0.00243562477407977,0.00182971552324792
"South Korea",0.0110542178352086,0.0104405707151595,0.0117238952322007,0.0122617281282381,0.0115742040843132,0.0110845923014436,0.0105463907829084,0.00947352791671649,0.00819244535927165
"Kosovo",0.0231242417970574,0.0274365902571988,0.0314643256072151,0.0350705363273032,0.0387984756625404,0.0393859152804668,0.0371259940346997,0.0311819626949728,0.0313537996139769
"Kuwait",8.67180960492574e-05,7.97755396143732e-05,7.08010112658397e-05,5.97670550145536e-05,2.89417167158578e-05,1.54523219479372e-06,4.13855373405436e-06,1.83790641305291e-05,2.80260593891693e-05
"Laos",0.000277009973943717,0.000319192117213408,0.000391940746725526,0.000499654739409339,0.000678869942968273,0.000857285035762926,0.00104397072712565,0.00120583120774427,0.00205649265247001
"Lebanon",0.0135711368228145,0.0135082549360745,0.0151617673006566,0.0185205967384664,0.0197335260043688,0.0220447664203889,0.021141304196242,0.0193612679619999,0.0217615218066117
"Liberia",0.00126479054382312,0.00136166096078346,0.00150987253537761,0.00177600646690225,0.00259351587591755,0.00333160498494133,0.00347438939830955,0.00342642056662502,0.00456718313171223
"Libya",0.000188215369174706,0.000211002924962896,0.000211612786488996,0.000263742353117777,0.000347610795578633,0.00041655513982223,0.000436277910150864,0.000445141290185424,0.000426307955148698
"Saint Lucia",3.91257763112662e-06,4.06894137086056e-06,4.04502975470677e-06,4.00684075430036e-06,6.62988402837072e-05,7.81987651862437e-05,8.61170525240595e-05,7.12690485670464e-05,4.94921743666055e-05
"Liechtenstein",0.00993754869947831,0.0104820523411036,0.00860619032755494,0.00606622531389197,0.00408444895098607,0.00319695833604783,0.00320668002435317,0.00321911748809119,0.00289006705861539
"Sri Lanka",0.00211335612522603,0.00256240286390119,0.00285810324601377,0.00308752462519538,0.00415235387900954,0.00535351819947691,0.00544546729635091,0.00551003696917392,0.00670654577894739
"Lesotho",0.00244217981979966,0.00308231088615368,0.00429503441879556,0.00738708229801989,0.00874733571780695,0.00985707621726901,0.00831959133126719,0.00910347219239559,0.00681997885272361
"Lithuania",0.00636183372063732,0.00728050151911493,0.00770626594988186,0.00898992875305988,0.00898423752018049,0.00906692579155788,0.00893862490213339,0.00811228096355697,0.00680564889493822
"Luxembourg",0.00755555969662964,0.0077289208304137,0.00733691598288715,0.00689350226894021,0.00577351874671876,0.00523459692485631,0.00411408566869795,0.00481986552476883,0.00489925025030971
"Latvia",0.000680958139322077,0.000756957699001456,0.000766337569705987,0.000757888425202206,0.000673459951588787,0.000639052829743984,0.000634156229655976,0.000578957605854763,0.000640420206497462
"Macao S.A.R",0.00141674466431141,0.00102109287399799,0.000971551635302603,0.000556991843041033,0.00029398818151094,0,0.000507481687236577,0.000596800411585718,0.000560511834919453
"Saint Martin",0.000652400252874941,0.000606773130130023,0.000588578579481691,0.000735684763640165,0.00111797393765301,0.00134434679057449,0.00134885776787996,0.00129893503617495,0.00125738407950848
"Morocco",0.00446869840161203,0.00495192084610789,0.00542776838912866,0.00590010628551859,0.00697410101314633,0.00863787447626693,0.00998464053122,0.011212064183314,0.0110786002795706
"Monaco",6.08268221640174e-05,7.43877881177468e-05,8.62035140016815e-05,0.000101780918157601,0.000108291724700393,0.000110620452232979,0.000112286185412813,0.000118733024009998,0.000118992784337024
"Moldova",0.0198070373221794,0.0214621159248054,0.0227687974624774,0.0240147077231942,0.0267351458177847,0.0288067754659363,0.0283678795128842,0.0258392055573709,0.0249454989098012
"Madagascar",0.000321590678528045,0.000341586633196761,0.000379324604736004,0.000463506122190421,0.000762206857005343,0.000916681774445351,0.00120243802189868,0.00127358646323598,0.00161550507238102
"Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",0.00557553848140332,0.00710362270234428,0.00709567201055854,0.00842232357795993,0.011876008102807,0.0137167276611376,0.0149619970963992,0.0161086101231587,0.014226919841627
"Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",0.0238169205203165,0.0279057177637393,0.0314335032543611,0.0352515921251671,0.0400968386924693,0.0420587204529771,0.0401168405521838,0.0342925825333666,0.0251655848752264
"Mali",0.00087262277110125,0.000944015565959697,0.00105700771009725,0.00127288689927225,0.00188830605623176,0.0022035887613451,0.00261892870937255,0.00553110219169219,0.00947797518916518
"Malta",0.0366344563663006,0.0361338816583157,0.0353750810027122,0.0344288870692253,0.0315696634352207,0.0237162262201309,0.0217471364885569,0.0159964300692081,0.0191529653966427
"Myanmar",0.0210930232288481,0.0282445068110042,0.0350182451384719,0.0364011955065136,0.0363550156494243,0.042036684180069,0.0407516812335374,0.0425565492100681,0.0506739375290637
"Montenegro",0.0123700210545212,0.0149648430757225,0.0175108100473881,0.020109051624313,0.0229758463334292,0.024151399070397,0.0236308949813247,0.0206763613037765,0.0214943235740066
"Mongolia",5.72050890263883e-06,4.94002871222175e-06,5.05205597488684e-06,5.20317956016165e-06,5.94075533678934e-06,8.46982221161378e-06,1.23243912137551e-05,1.15819835116843e-05,7.24411215217395e-06
"Northern Mariana Islands",0,0,0,0,0,0,0,0,0
"Mozambique",0.00300372234848708,0.0032868459229406,0.00400782256420264,0.00530304252498735,0.00594324718827711,0.00742769151222188,0.00835010920897274,0.0102451438268002,0.0162787559774397
"Mauritania",0.000369749946630313,0.000392428489679159,0.000418157962873198,0.000471248724304722,0.000640102494833723,0.000772403682916434,0.000793767876359466,0.0013075716134403,0.00113868787107419
"Montserrat",0,0,0,0,0,0,0,0,0
"Mauritius",0.00116516277194023,0.00115141264783839,0.00112849567085505,0.00110557861626148,0.00108266163927813,0.00100500920477013,0.00089842469121019,0.000805533180634181,0.000730801063279311
"Malawi",0.00802176891781225,0.00916574598665344,0.0111535086569105,0.01540986387874,0.030781674021855,0.0458178356776352,0.0539700476798801,0.0695482595313418,0.0979363268499461
"Malaysia",3.35237676746697e-06,4.86112856231654e-06,7.31253444066165e-06,8.70405157933662e-06,1.32078432785462e-05,1.68091482450747e-05,2.18087511894888e-05,2.89657733413255e-05,2.92640086327138e-05
"Namibia",6.84592262814345e-05,7.36480649246092e-05,7.9061454657779e-05,8.50625415407145e-05,0.000100048793148565,0.000114234051578382,0.000114801924732572,0.000135056727136158,0.000140653495641851
"New Caledonia",2.74959534904584e-05,2.68119315246017e-05,2.51194790724778e-05,2.24134821506683e-05,1.74533624711562e-05,1.7834242407716e-05,2.09821823405206e-05,1.4713847409487e-05,1.11589486329393e-05
"Niger",0.00413262549180773,0.00440045072678565,0.00481382592473743,0.00795894326928907,0.0214348609930791,0.0297817940489009,0.0281631532170115,0.0366299199150043,0.0444875093204255
"Norfolk Island",0,0,0,0,0,0,0,0,0
"Nigeria",0.0312998734370569,0.033086265806071,0.0358292739131242,0.0407053093552351,0.0551054983688425,0.0646007755915615,0.0675683846839516,0.0712461186765107,0.0957736031001086
"Nicaragua",0.0064064816074118,0.00778595006756993,0.0098780101758594,0.0132355682898539,0.0201271511405888,0.0244594128967412,0.0274590372929571,0.042281081335627,0.0312894752859125
"Niue",0,0,0,0,0,0,0,0,0
"Netherlands",0.00510074174566067,0.00550284362571955,0.00568282595864352,0.00581547624753583,0.00637556338113341,0.00549167218080757,0.00531115857557334,0.00580989246754822,0.00568694185899069
"Norway",3.34142724745546e-05,3.72550764394015e-05,3.80685895092746e-05,3.66319692494168e-05,3.52085658852876e-05,3.3308762472965e-05,3.4737809659491e-05,3.73732002758424e-05,3.52038050920153e-05
"Nepal",0.00639432225920203,0.00728805119137559,0.00840655366531749,0.00896150857224711,0.00950465822847205,0.0104451283127568,0.0121480039983786,0.01278016101604,0.0115886667167816
"Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",0.00245073248716772,0.00424694681548367,0.0065113732546524,0.00918831970059752,0.0129086152736898,0.0150518900235463,0.0134214717815095,0.00838582851082808,0.00340523266992582
"Oman",0.00084247967928158,0.000841542944927558,0.000765185070015678,0.000654625108157407,0.00039854272289206,0.000251169161965352,0.000387046444791233,0.000485215314897993,0.000484085149673195
"Pakistan",0.00943724005464797,0.0106647907253191,0.0122530702968542,0.0139719853218375,0.0197892611271339,0.0229471949513681,0.0248837608144019,0.0265889540318285,0.0276572102697196
"Panama",0.00108133350424159,0.00146926302826614,0.001967507074482,0.00279478475923761,0.00422098110565506,0.0047383156229982,0.00518757724697492,0.00603926653050647,0.00659409836245981
